,worker_id,gender,age,party,voting_for,state,title,url,org,candidate,flesch,gunning_fog,readability,topic,favor,trust,group,trust_score,favor_score,trust_binary,voting_for_coded,party_coded,flesch_coded
181,32424428,male,18-29,democrat,Hillary Clinton,NY,Sanders a prolific Dem fundraiser,http://www.cnn.com/2016/02/05/politics/sanders-democratic-fundraisers/index.html,CNN,Bernie Sanders,11.5,11.6,55.58,Campaign Finance,Favorable,Neutral,B,0,1,Neutral,1,1,1
182,32424428,male,18-29,democrat,Hillary Clinton,NY,Sanders campaign touts another endorsement that didn't happen,http://www.cnn.com/2016/02/11/politics/bernie-sanders-hillary-clinton-dreamer-support/index.html,CNN,Bernie Sanders,11.5,10.4,50.16,Immigration,Neutral,Neutral,B,0,0,Neutral,1,1,1
183,32424428,male,18-29,democrat,Hillary Clinton,NY,"Your Friday Evening Briefing: Hillary Clinton, Kanye West, Syria",http://www.nytimes.com/2016/02/12/nytnow/your-friday-evening-briefing-hillary-clinton-kanye-west-syria.html,The New York Times,Hillary Clinton,7.2,8.4,72.16,Foreign Policy/National Security,Neutral,Neutral,B,0,0,Neutral,1,1,-1
184,32424428,male,18-29,democrat,Hillary Clinton,NY,Jeb Bush on Donald Trump: 'The guy needs therapy',http://www.cnn.com/2016/02/06/politics/jeb-bush-isis-donald-trump/index.html,CNN,Donald Trump,8.7,10.0,68.1,Foreign Policy/National Security,Unfavorable,Agree,B,1,-1,Agree,1,1,0
185,35408915,male,30-49,republican,Ted Cruz,IN,First Draft: Bernie Sanders Promises to Keep Pressing the Campaign,http://www.nytimes.com/politics/first-draft/2016/02/29/bernie-sanders-promises-to-keep-pressing-the-campaign/,The New York Times,Bernie Sanders,8.7,10.0,68.1,Campaign Finance,Favorable,Neutral,B,0,1,Neutral,4,2,0
186,35408915,male,30-49,republican,Ted Cruz,IN,Sanders a prolific Dem fundraiser,http://www.cnn.com/2016/02/05/politics/sanders-democratic-fundraisers/index.html,CNN,Bernie Sanders,11.5,11.6,55.58,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,4,2,1
187,35408915,male,30-49,republican,Ted Cruz,IN,Sanders campaign touts another endorsement that didn't happen,http://www.cnn.com/2016/02/11/politics/bernie-sanders-hillary-clinton-dreamer-support/index.html,CNN,Bernie Sanders,11.5,10.4,50.16,Immigration,Unfavorable,Agree,B,1,-1,Agree,4,2,1
188,35408915,male,30-49,republican,Ted Cruz,IN,"Your Friday Evening Briefing: Hillary Clinton, Kanye West, Syria",http://www.nytimes.com/2016/02/12/nytnow/your-friday-evening-briefing-hillary-clinton-kanye-west-syria.html,The New York Times,Hillary Clinton,7.2,8.4,72.16,Foreign Policy/National Security,Neutral,Neutral,B,0,0,Neutral,4,2,-1
189,35408915,male,30-49,republican,Ted Cruz,IN,Jeb Bush on Donald Trump: 'The guy needs therapy',http://www.cnn.com/2016/02/06/politics/jeb-bush-isis-donald-trump/index.html,CNN,Donald Trump,8.7,10.0,68.1,Foreign Policy/National Security,Unfavorable,Neutral,B,0,-1,Neutral,4,2,0
190,34178978,male,18-29,democrat,Donald Trump,AE,First Draft: Bernie Sanders Promises to Keep Pressing the Campaign,http://www.nytimes.com/politics/first-draft/2016/02/29/bernie-sanders-promises-to-keep-pressing-the-campaign/,The New York Times,Bernie Sanders,8.7,10.0,68.1,Campaign Finance,Favorable,Strongly Agree,B,2,1,Agree,2,1,0
191,34178978,male,18-29,democrat,Donald Trump,AE,Sanders a prolific Dem fundraiser,http://www.cnn.com/2016/02/05/politics/sanders-democratic-fundraisers/index.html,CNN,Bernie Sanders,11.5,11.6,55.58,Campaign Finance,Favorable,Strongly Agree,B,2,1,Agree,2,1,1
192,34178978,male,18-29,democrat,Donald Trump,AE,Sanders campaign touts another endorsement that didn't happen,http://www.cnn.com/2016/02/11/politics/bernie-sanders-hillary-clinton-dreamer-support/index.html,CNN,Bernie Sanders,11.5,10.4,50.16,Immigration,Favorable,Agree,B,1,1,Agree,2,1,1
193,34178978,male,18-29,democrat,Donald Trump,AE,"Your Friday Evening Briefing: Hillary Clinton, Kanye West, Syria",http://www.nytimes.com/2016/02/12/nytnow/your-friday-evening-briefing-hillary-clinton-kanye-west-syria.html,The New York Times,Hillary Clinton,7.2,8.4,72.16,Foreign Policy/National Security,Favorable,Strongly Agree,B,2,1,Agree,2,1,-1
194,34178978,male,18-29,democrat,Donald Trump,AE,Jeb Bush on Donald Trump: 'The guy needs therapy',http://www.cnn.com/2016/02/06/politics/jeb-bush-isis-donald-trump/index.html,CNN,Donald Trump,8.7,10.0,68.1,Foreign Policy/National Security,Favorable,Strongly Agree,B,2,1,Agree,2,1,0
195,1944668,female,64+,independent_other,Ted Cruz,IN,Bernie Sanders’s Fans Toot Their Own Horns to Support Vermont Senator,http://blogs.wsj.com/washwire/2016/01/07/bernie-sanderss-fans-toot-their-own-horns-to-support-vermont-senator/,The Wall Street Journal,Bernie Sanders,8.8,7.6,57.27,Campaign Finance,Neutral,Agree,B,1,0,Agree,4,3,0
196,1944668,female,64+,independent_other,Ted Cruz,IN,"Sanders goes negative with Goldman Sachs, Iraq jabs",http://www.cnn.com/2016/01/20/politics/sanders-negative-goldman-sachs-iraq/index.html,CNN,Bernie Sanders,11.1,11.2,56.59,Foreign Policy/National Security,Neutral,Neutral,B,0,0,Neutral,4,3,1
197,1944668,female,64+,independent_other,Ted Cruz,IN,Ted Cruz Starts to Crack G.O.P. Establishment’s Wall of Opposition,http://www.nytimes.com/2016/01/14/us/politics/ted-cruz-starts-to-crack-gop-establishments-wall-of-opposition.html,The New York Times,Ted Cruz,8.0,8.0,64.71,Campaign Finance,Favorable,Strongly Agree,B,2,1,Agree,4,3,0
198,1944668,female,64+,independent_other,Ted Cruz,IN,"First Draft: Rudy Giuliani, Although Friends With Donald Trump, Is Not Ready to Endorse Yet",http://www.nytimes.com/politics/first-draft/2016/02/22/rudy-giuliani-although-friends-with-donald-trump-is-not-ready-to-endorse-yet/,The New York Times,Donald Trump,4.0,6.4,85.69,Immigration,Favorable,Neutral,B,0,1,Neutral,4,3,-1
199,1944668,female,64+,independent_other,Ted Cruz,IN,First Draft: My Firsthand Encounter With Donald Trump’s Free Media Machine,http://www.nytimes.com/politics/first-draft/2016/02/24/my-firsthand-encounter-with-donald-trumps-free-media-machine/,The New York Times,Donald Trump,5.2,7.6,82.65,Campaign Finance,Favorable,Agree,B,1,1,Agree,4,3,-1
200,34898132,male,30-49,democrat,Hillary Clinton,CA,Bernie Sanders’s Fans Toot Their Own Horns to Support Vermont Senator,http://blogs.wsj.com/washwire/2016/01/07/bernie-sanderss-fans-toot-their-own-horns-to-support-vermont-senator/,The Wall Street Journal,Bernie Sanders,8.8,7.6,57.27,Campaign Finance,Unfavorable,Agree,B,1,-1,Agree,1,1,0
201,34898132,male,30-49,democrat,Hillary Clinton,CA,"Sanders goes negative with Goldman Sachs, Iraq jabs",http://www.cnn.com/2016/01/20/politics/sanders-negative-goldman-sachs-iraq/index.html,CNN,Bernie Sanders,11.1,11.2,56.59,Foreign Policy/National Security,Favorable,Disagree,B,-1,1,Disagree,1,1,1
202,34898132,male,30-49,democrat,Hillary Clinton,CA,Ted Cruz Starts to Crack G.O.P. Establishment’s Wall of Opposition,http://www.nytimes.com/2016/01/14/us/politics/ted-cruz-starts-to-crack-gop-establishments-wall-of-opposition.html,The New York Times,Ted Cruz,8.0,8.0,64.71,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,1,1,0
203,34898132,male,30-49,democrat,Hillary Clinton,CA,"First Draft: Rudy Giuliani, Although Friends With Donald Trump, Is Not Ready to Endorse Yet",http://www.nytimes.com/politics/first-draft/2016/02/22/rudy-giuliani-although-friends-with-donald-trump-is-not-ready-to-endorse-yet/,The New York Times,Donald Trump,4.0,6.4,85.69,Immigration,Favorable,Disagree,B,-1,1,Disagree,1,1,-1
204,34898132,male,30-49,democrat,Hillary Clinton,CA,First Draft: My Firsthand Encounter With Donald Trump’s Free Media Machine,http://www.nytimes.com/politics/first-draft/2016/02/24/my-firsthand-encounter-with-donald-trumps-free-media-machine/,The New York Times,Donald Trump,5.2,7.6,82.65,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,1,1,-1
205,22345789,female,50-64,independent_other,John Kasich,MI,Bernie Sanders’s Fans Toot Their Own Horns to Support Vermont Senator,http://blogs.wsj.com/washwire/2016/01/07/bernie-sanderss-fans-toot-their-own-horns-to-support-vermont-senator/,The Wall Street Journal,Bernie Sanders,8.8,7.6,57.27,Campaign Finance,Neutral,Agree,B,1,0,Agree,5,3,0
206,22345789,female,50-64,independent_other,John Kasich,MI,"Sanders goes negative with Goldman Sachs, Iraq jabs",http://www.cnn.com/2016/01/20/politics/sanders-negative-goldman-sachs-iraq/index.html,CNN,Bernie Sanders,11.1,11.2,56.59,Foreign Policy/National Security,Neutral,Agree,B,1,0,Agree,5,3,1
207,22345789,female,50-64,independent_other,John Kasich,MI,Ted Cruz Starts to Crack G.O.P. Establishment’s Wall of Opposition,http://www.nytimes.com/2016/01/14/us/politics/ted-cruz-starts-to-crack-gop-establishments-wall-of-opposition.html,The New York Times,Ted Cruz,8.0,8.0,64.71,Campaign Finance,Favorable,Neutral,B,0,1,Neutral,5,3,0
208,22345789,female,50-64,independent_other,John Kasich,MI,"First Draft: Rudy Giuliani, Although Friends With Donald Trump, Is Not Ready to Endorse Yet",http://www.nytimes.com/politics/first-draft/2016/02/22/rudy-giuliani-although-friends-with-donald-trump-is-not-ready-to-endorse-yet/,The New York Times,Donald Trump,4.0,6.4,85.69,Immigration,Favorable,Agree,B,1,1,Agree,5,3,-1
209,22345789,female,50-64,independent_other,John Kasich,MI,First Draft: My Firsthand Encounter With Donald Trump’s Free Media Machine,http://www.nytimes.com/politics/first-draft/2016/02/24/my-firsthand-encounter-with-donald-trumps-free-media-machine/,The New York Times,Donald Trump,5.2,7.6,82.65,Campaign Finance,Favorable,Agree,B,1,1,Agree,5,3,-1
210,33591819,male,18-29,democrat,Hillary Clinton,CT,XXX/WMUR Poll: Cruz climbs in NH,http://www.cnn.com/2016/01/20/politics/new-hampshire-poll-trump-leads-cruz-climbs/index.html,CNN,Ted Cruz,4.8,7.2,83.66,Foreign Policy/National Security,Neutral,Strongly Agree,B,2,0,Agree,1,1,-1
211,33591819,male,18-29,democrat,Hillary Clinton,CT,First Draft: Ted Cruz to Begin 6-Day Bus Tour to Help Him Secure Lead in Iowa,http://www.nytimes.com/politics/first-draft/2016/01/04/ted-cruz-to-begin-6-day-bus-tour-to-help-him-hold-onto-lead-in-iowa/,The New York Times,Ted Cruz,5.2,6.4,77.23,Immigration,Neutral,Agree,B,1,0,Agree,1,1,-1
212,33591819,male,18-29,democrat,Hillary Clinton,CT,Ted Cruz: 2016 Is a ‘Referendum’ on the Supreme Court,http://blogs.wsj.com/washwire/2016/02/15/ted-cruz-2016-is-a-referendum-on-the-supreme-court/,The Wall Street Journal,Ted Cruz,6.0,7.2,75.2,Abortion,Neutral,Agree,B,1,0,Agree,1,1,-1
213,33591819,male,18-29,democrat,Hillary Clinton,CT,"First Draft: Group Backing Ted Cruz Makes $573,000 Ad Buy in Nevada",http://www.nytimes.com/politics/first-draft/2016/02/15/group-backing-ted-cruz-makes-573000-ad-buy-in-nevada/,The New York Times,Ted Cruz,9.1,9.2,61.67,Campaign Finance,Neutral,Agree,B,1,0,Agree,1,1,0
214,33591819,male,18-29,democrat,Hillary Clinton,CT,Evangelical leader sub-tweets Donald Trump,http://www.cnn.com/2016/01/18/politics/moore-tweets-trump/index.html,CNN,Donald Trump,14.2,10.8,32.22,Foreign Policy/National Security,Neutral,Agree,B,1,0,Agree,1,1,1
215,34098234,male,18-29,democrat,Bernie Sanders,UT,XXX/WMUR Poll: Cruz climbs in NH,http://www.cnn.com/2016/01/20/politics/new-hampshire-poll-trump-leads-cruz-climbs/index.html,CNN,Ted Cruz,4.8,7.2,83.66,Foreign Policy/National Security,Unfavorable,Neutral,B,0,-1,Neutral,3,1,-1
216,34098234,male,18-29,democrat,Bernie Sanders,UT,First Draft: Ted Cruz to Begin 6-Day Bus Tour to Help Him Secure Lead in Iowa,http://www.nytimes.com/politics/first-draft/2016/01/04/ted-cruz-to-begin-6-day-bus-tour-to-help-him-hold-onto-lead-in-iowa/,The New York Times,Ted Cruz,5.2,6.4,77.23,Immigration,Neutral,Neutral,B,0,0,Neutral,3,1,-1
217,34098234,male,18-29,democrat,Bernie Sanders,UT,Ted Cruz: 2016 Is a ‘Referendum’ on the Supreme Court,http://blogs.wsj.com/washwire/2016/02/15/ted-cruz-2016-is-a-referendum-on-the-supreme-court/,The Wall Street Journal,Ted Cruz,6.0,7.2,75.2,Abortion,Favorable,Disagree,B,-1,1,Disagree,3,1,-1
218,34098234,male,18-29,democrat,Bernie Sanders,UT,"First Draft: Group Backing Ted Cruz Makes $573,000 Ad Buy in Nevada",http://www.nytimes.com/politics/first-draft/2016/02/15/group-backing-ted-cruz-makes-573000-ad-buy-in-nevada/,The New York Times,Ted Cruz,9.1,9.2,61.67,Campaign Finance,Unfavorable,Neutral,B,0,-1,Neutral,3,1,0
219,34098234,male,18-29,democrat,Bernie Sanders,UT,Evangelical leader sub-tweets Donald Trump,http://www.cnn.com/2016/01/18/politics/moore-tweets-trump/index.html,CNN,Donald Trump,14.2,10.8,32.22,Foreign Policy/National Security,Favorable,Neutral,B,0,1,Neutral,3,1,1
220,33467170,male,18-29,democrat,Bernie Sanders,WV,XXX/WMUR Poll: Cruz climbs in NH,http://www.cnn.com/2016/01/20/politics/new-hampshire-poll-trump-leads-cruz-climbs/index.html,CNN,Ted Cruz,4.8,7.2,83.66,Foreign Policy/National Security,Favorable,Agree,B,1,1,Agree,3,1,-1
221,33467170,male,18-29,democrat,Bernie Sanders,WV,First Draft: Ted Cruz to Begin 6-Day Bus Tour to Help Him Secure Lead in Iowa,http://www.nytimes.com/politics/first-draft/2016/01/04/ted-cruz-to-begin-6-day-bus-tour-to-help-him-hold-onto-lead-in-iowa/,The New York Times,Ted Cruz,5.2,6.4,77.23,Immigration,Favorable,Neutral,B,0,1,Neutral,3,1,-1
222,33467170,male,18-29,democrat,Bernie Sanders,WV,Ted Cruz: 2016 Is a ‘Referendum’ on the Supreme Court,http://blogs.wsj.com/washwire/2016/02/15/ted-cruz-2016-is-a-referendum-on-the-supreme-court/,The Wall Street Journal,Ted Cruz,6.0,7.2,75.2,Abortion,Favorable,Neutral,B,0,1,Neutral,3,1,-1
223,33467170,male,18-29,democrat,Bernie Sanders,WV,"First Draft: Group Backing Ted Cruz Makes $573,000 Ad Buy in Nevada",http://www.nytimes.com/politics/first-draft/2016/02/15/group-backing-ted-cruz-makes-573000-ad-buy-in-nevada/,The New York Times,Ted Cruz,9.1,9.2,61.67,Campaign Finance,Favorable,Neutral,B,0,1,Neutral,3,1,0
224,33467170,male,18-29,democrat,Bernie Sanders,WV,Evangelical leader sub-tweets Donald Trump,http://www.cnn.com/2016/01/18/politics/moore-tweets-trump/index.html,CNN,Donald Trump,14.2,10.8,32.22,Foreign Policy/National Security,Neutral,Agree,B,1,0,Agree,3,1,1
225,6579519,female,30-49,democrat,Hillary Clinton,OH,First Draft: Bernie Sanders Tells Volunteers in Reno to Expect Victory in Nevada,http://www.nytimes.com/politics/first-draft/2016/02/13/bernie-sanders-tells-volunteers-in-reno-to-expect-victory-in-nevada/,The New York Times,Bernie Sanders,10.7,10.8,57.61,Immigration,Neutral,Agree,B,1,0,Agree,1,1,1
226,6579519,female,30-49,democrat,Hillary Clinton,OH,"First Draft: Ted Cruz, on New Hampshire Bus Tour, Makes a Brief Effort in Spanish",http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-on-new-hampshire-bus-tour-makes-a-brief-stop-in-spanish/,The New York Times,Ted Cruz,4.0,6.4,85.69,Foreign Policy/National Security,Neutral,Neutral,B,0,0,Neutral,1,1,-1
227,6579519,female,30-49,democrat,Hillary Clinton,OH,Graham: Cruz worse than Obama,http://www.cnn.com/2016/02/04/politics/lindsey-graham-barack-obama-ted-cruz-foreign-policy/index.html,CNN,Ted Cruz,10.3,10.4,58.62,Foreign Policy/National Security,Unfavorable,Agree,B,1,-1,Agree,1,1,1
228,6579519,female,30-49,democrat,Hillary Clinton,OH,Donald Trump Shifts to Small and Intimate From Big and Brash,http://blogs.wsj.com/washwire/2016/02/08/donald-trump-shifts-to-small-and-intimate-from-big-and-brash/,The Wall Street Journal,Donald Trump,5.6,6.8,76.22,Foreign Policy/National Security,Favorable,Agree,B,1,1,Agree,1,1,-1
229,6579519,female,30-49,democrat,Hillary Clinton,OH,"First Draft: At Rally in Rivals’ Home State, Donald Trump Boasts of Florida Jobs Record",http://www.nytimes.com/politics/first-draft/2016/02/13/at-rally-in-rivals-home-state-donald-trump-boasts-of-florida-jobs-record/,The New York Times,Donald Trump,5.6,6.8,76.22,Immigration,Favorable,Agree,B,1,1,Agree,1,1,-1
230,32672123,male,30-49,democrat,Hillary Clinton,NV,First Draft: Bernie Sanders Tells Volunteers in Reno to Expect Victory in Nevada,http://www.nytimes.com/politics/first-draft/2016/02/13/bernie-sanders-tells-volunteers-in-reno-to-expect-victory-in-nevada/,The New York Times,Bernie Sanders,10.7,10.8,57.61,Immigration,Unfavorable,Neutral,B,0,-1,Neutral,1,1,1
231,32672123,male,30-49,democrat,Hillary Clinton,NV,"First Draft: Ted Cruz, on New Hampshire Bus Tour, Makes a Brief Effort in Spanish",http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-on-new-hampshire-bus-tour-makes-a-brief-stop-in-spanish/,The New York Times,Ted Cruz,4.0,6.4,85.69,Foreign Policy/National Security,Favorable,Agree,B,1,1,Agree,1,1,-1
232,32672123,male,30-49,democrat,Hillary Clinton,NV,Graham: Cruz worse than Obama,http://www.cnn.com/2016/02/04/politics/lindsey-graham-barack-obama-ted-cruz-foreign-policy/index.html,CNN,Ted Cruz,10.3,10.4,58.62,Foreign Policy/National Security,Neutral,Strongly Agree,B,2,0,Agree,1,1,1
233,32672123,male,30-49,democrat,Hillary Clinton,NV,Donald Trump Shifts to Small and Intimate From Big and Brash,http://blogs.wsj.com/washwire/2016/02/08/donald-trump-shifts-to-small-and-intimate-from-big-and-brash/,The Wall Street Journal,Donald Trump,5.6,6.8,76.22,Foreign Policy/National Security,Unfavorable,Agree,B,1,-1,Agree,1,1,-1
234,32672123,male,30-49,democrat,Hillary Clinton,NV,"First Draft: At Rally in Rivals’ Home State, Donald Trump Boasts of Florida Jobs Record",http://www.nytimes.com/politics/first-draft/2016/02/13/at-rally-in-rivals-home-state-donald-trump-boasts-of-florida-jobs-record/,The New York Times,Donald Trump,5.6,6.8,76.22,Immigration,Favorable,Agree,B,1,1,Agree,1,1,-1
235,12009597,female,30-49,democrat,Not Voting,VA,First Draft: Bernie Sanders Tells Volunteers in Reno to Expect Victory in Nevada,http://www.nytimes.com/politics/first-draft/2016/02/13/bernie-sanders-tells-volunteers-in-reno-to-expect-victory-in-nevada/,The New York Times,Bernie Sanders,10.7,10.8,57.61,Immigration,Favorable,Neutral,B,0,1,Neutral,7,1,1
236,12009597,female,30-49,democrat,Not Voting,VA,"First Draft: Ted Cruz, on New Hampshire Bus Tour, Makes a Brief Effort in Spanish",http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-on-new-hampshire-bus-tour-makes-a-brief-stop-in-spanish/,The New York Times,Ted Cruz,4.0,6.4,85.69,Foreign Policy/National Security,Favorable,Agree,B,1,1,Agree,7,1,-1
237,12009597,female,30-49,democrat,Not Voting,VA,Graham: Cruz worse than Obama,http://www.cnn.com/2016/02/04/politics/lindsey-graham-barack-obama-ted-cruz-foreign-policy/index.html,CNN,Ted Cruz,10.3,10.4,58.62,Foreign Policy/National Security,Unfavorable,Agree,B,1,-1,Agree,7,1,1
238,12009597,female,30-49,democrat,Not Voting,VA,Donald Trump Shifts to Small and Intimate From Big and Brash,http://blogs.wsj.com/washwire/2016/02/08/donald-trump-shifts-to-small-and-intimate-from-big-and-brash/,The Wall Street Journal,Donald Trump,5.6,6.8,76.22,Foreign Policy/National Security,Neutral,Neutral,B,0,0,Neutral,7,1,-1
239,12009597,female,30-49,democrat,Not Voting,VA,"First Draft: At Rally in Rivals’ Home State, Donald Trump Boasts of Florida Jobs Record",http://www.nytimes.com/politics/first-draft/2016/02/13/at-rally-in-rivals-home-state-donald-trump-boasts-of-florida-jobs-record/,The New York Times,Donald Trump,5.6,6.8,76.22,Immigration,Unfavorable,Neutral,B,0,-1,Neutral,7,1,-1
240,29571331,male,18-29,independent_other,Not Voting,IL,"Bernie Sanders Is Democrats’ Top Beneficiary of Outside Spending, Like it or Not",http://www.nytimes.com/2016/01/29/us/politics/bernie-sanders-is-democrats-top-beneficiary-of-outside-spending-like-it-or-not.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,Favorable,Strongly Agree,B,2,1,Agree,7,3,0
241,29571331,male,18-29,independent_other,Not Voting,IL,Clinton Super PAC Ramps Up Spending Ahead of Next Round of Primaries,http://blogs.wsj.com/washwire/2016/02/12/clinton-super-pac-ramps-up-spending-ahead-of-next-round-of-primaries/,The Wall Street Journal,Hillary Clinton,8.4,8.4,63.7,Campaign Finance,Favorable,Strongly Agree,B,2,1,Agree,7,3,-1
242,29571331,male,18-29,independent_other,Not Voting,IL,"After GOP establishment 'froze' on Trump, Democrats ready battle plans",http://www.cnn.com/2016/02/29/politics/donald-trump-democrats-election-2016/index.html,CNN,Donald Trump,12.3,10.0,42.72,Campaign Finance,Unfavorable,Strongly Agree,B,2,-1,Agree,7,3,1
243,29571331,male,18-29,independent_other,Not Voting,IL,2nd former Mexican president unloads on Donald Trump,http://feeds.foxnews.com/~r/foxnews/world/~3/6fZtc76vZuA/2nd-former-mexican-president-unloads-on-donald-trump.html,Fox News,Donald Trump,14.6,13.6,42.04,Immigration,Neutral,Strongly Agree,B,2,0,Agree,7,3,1
244,29571331,male,18-29,independent_other,Not Voting,IL,Evaluations: Why I Can’t Learn to Love Donald Trump,http://douthat.blogs.nytimes.com/2016/02/12/why-i-wont-learn-to-love-donald-trump/,The New York Times,Donald Trump,16.2,15.2,37.98,Foreign Policy/National Security,Neutral,Neutral,B,0,0,Neutral,7,3,1
245,27914150,female,18-29,no_affiliation,Not Voting,KS,"Bernie Sanders Is Democrats’ Top Beneficiary of Outside Spending, Like it or Not",http://www.nytimes.com/2016/01/29/us/politics/bernie-sanders-is-democrats-top-beneficiary-of-outside-spending-like-it-or-not.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,Unfavorable,Disagree,B,-1,-1,Disagree,7,4,0
246,27914150,female,18-29,no_affiliation,Not Voting,KS,Clinton Super PAC Ramps Up Spending Ahead of Next Round of Primaries,http://blogs.wsj.com/washwire/2016/02/12/clinton-super-pac-ramps-up-spending-ahead-of-next-round-of-primaries/,The Wall Street Journal,Hillary Clinton,8.4,8.4,63.7,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,7,4,-1
247,27914150,female,18-29,no_affiliation,Not Voting,KS,"After GOP establishment 'froze' on Trump, Democrats ready battle plans",http://www.cnn.com/2016/02/29/politics/donald-trump-democrats-election-2016/index.html,CNN,Donald Trump,12.3,10.0,42.72,Campaign Finance,Unfavorable,Neutral,B,0,-1,Neutral,7,4,1
248,27914150,female,18-29,no_affiliation,Not Voting,KS,2nd former Mexican president unloads on Donald Trump,http://feeds.foxnews.com/~r/foxnews/world/~3/6fZtc76vZuA/2nd-former-mexican-president-unloads-on-donald-trump.html,Fox News,Donald Trump,14.6,13.6,42.04,Immigration,Unfavorable,Neutral,B,0,-1,Neutral,7,4,1
249,27914150,female,18-29,no_affiliation,Not Voting,KS,Evaluations: Why I Can’t Learn to Love Donald Trump,http://douthat.blogs.nytimes.com/2016/02/12/why-i-wont-learn-to-love-donald-trump/,The New York Times,Donald Trump,16.2,15.2,37.98,Foreign Policy/National Security,Unfavorable,Neutral,B,0,-1,Neutral,7,4,1
250,37198978,female,30-49,independent_other,John Kasich,DE,"Bernie Sanders Is Democrats’ Top Beneficiary of Outside Spending, Like it or Not",http://www.nytimes.com/2016/01/29/us/politics/bernie-sanders-is-democrats-top-beneficiary-of-outside-spending-like-it-or-not.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,Favorable,Strongly Agree,B,2,1,Agree,5,3,0
251,37198978,female,30-49,independent_other,John Kasich,DE,Clinton Super PAC Ramps Up Spending Ahead of Next Round of Primaries,http://blogs.wsj.com/washwire/2016/02/12/clinton-super-pac-ramps-up-spending-ahead-of-next-round-of-primaries/,The Wall Street Journal,Hillary Clinton,8.4,8.4,63.7,Campaign Finance,Favorable,Strongly Disagree,B,-2,1,Disagree,5,3,-1
252,37198978,female,30-49,independent_other,John Kasich,DE,"After GOP establishment 'froze' on Trump, Democrats ready battle plans",http://www.cnn.com/2016/02/29/politics/donald-trump-democrats-election-2016/index.html,CNN,Donald Trump,12.3,10.0,42.72,Campaign Finance,Unfavorable,Strongly Agree,B,2,-1,Agree,5,3,1
253,37198978,female,30-49,independent_other,John Kasich,DE,2nd former Mexican president unloads on Donald Trump,http://feeds.foxnews.com/~r/foxnews/world/~3/6fZtc76vZuA/2nd-former-mexican-president-unloads-on-donald-trump.html,Fox News,Donald Trump,14.6,13.6,42.04,Immigration,Neutral,Agree,B,1,0,Agree,5,3,1
254,37198978,female,30-49,independent_other,John Kasich,DE,Evaluations: Why I Can’t Learn to Love Donald Trump,http://douthat.blogs.nytimes.com/2016/02/12/why-i-wont-learn-to-love-donald-trump/,The New York Times,Donald Trump,16.2,15.2,37.98,Foreign Policy/National Security,Neutral,Disagree,B,-1,0,Disagree,5,3,1
255,33427067,female,30-49,democrat,Bernie Sanders,MA,Ad of the Week: Bernie Sanders Relies on Supporters for Ad About Unity,http://www.nytimes.com/2016/02/14/us/politics/bernie-sanders-relies-on-supporters-for-ad-about-unity.html,The New York Times,Bernie Sanders,6.8,8.0,73.17,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,3,1,-1
256,33427067,female,30-49,democrat,Bernie Sanders,MA,Ted Cruz tries to seize Rand Paul's libertarian mantle,http://www.cnn.com/2016/02/04/politics/ted-cruz-new-hampshire-rand-paul/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,3,1,1
257,33427067,female,30-49,democrat,Bernie Sanders,MA,Cruz's 2016 strategy focuses on turning out white voters,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-02-05-US--GOP%202016-Cruz-White%20Turnout/id-b92587c622404c15b18976ec822c1a91,the Associated Press,Ted Cruz,11.5,10.4,50.16,Immigration,Neutral,Agree,B,1,0,Agree,3,1,1
258,33427067,female,30-49,democrat,Bernie Sanders,MA,Op-Ed Columnist: Hillary Clinton Stumbles,http://www.nytimes.com/2016/01/25/opinion/hillary-clinton-stumbles.html,The New York Times,Hillary Clinton,11.1,11.2,56.59,Campaign Finance,Unfavorable,Neutral,B,0,-1,Neutral,3,1,0
259,33427067,female,30-49,democrat,Bernie Sanders,MA,"Really, Donald Trump? A fight with the Pope?",http://www.cnn.com/2016/02/18/opinions/donald-trump-pope-francis-christian-dantonio/index.html,CNN,Donald Trump,8.7,8.8,62.68,Immigration,Unfavorable,Neutral,B,0,-1,Neutral,3,1,0
260,37078496,male,18-29,republican,Donald Trump,CA,Ad of the Week: Bernie Sanders Relies on Supporters for Ad About Unity,http://www.nytimes.com/2016/02/14/us/politics/bernie-sanders-relies-on-supporters-for-ad-about-unity.html,The New York Times,Bernie Sanders,6.8,8.0,73.17,Campaign Finance,Favorable,Agree,B,1,1,Agree,2,2,-1
