worker_id,gender,age,party,voting_for,state,title,source,candidate,flesch,is_complex,fair,trust
36858304,male,18-29,democrat,Hillary Clinton,CA,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,&nbsp;,clinton,7.5,0,2,2
36858304,male,18-29,democrat,Hillary Clinton,CA,Trump not backing down from Fox debate boycott,&nbsp;,trump,11.7,1,-1,-1
36858304,male,18-29,democrat,Hillary Clinton,CA,The Latest: Bible prominent in Final Cruz Pitches to Voters,&nbsp;,cruz,7.9,0,-1,-1
36858304,male,18-29,democrat,Hillary Clinton,CA,FACT CHECK: Audio refutes Trump's claim on China tariff,&nbsp;,trump,5.8,0,1,1
36858304,male,18-29,democrat,Hillary Clinton,CA,"Clinton Allies Forming Group to Protect, Register Voters",&nbsp;,clinton,14.2,1,2,2
32695853,male,18-29,democrat,Bernie Sanders,DE,Cruz Looks to Shore Up Support Among Iowa Evangelicals,the Associated Press,cruz,11.8,1,1,1
32695853,male,18-29,democrat,Bernie Sanders,DE,"Sanders tours Roosevelt site, says Bation can learn from FDR",the Associated Press,sanders,14.1,1,2,1
32695853,male,18-29,democrat,Bernie Sanders,DE,The Latest: Sanders says Trump campaign based on division,the Associated Press,sanders,8,0,2,1
32695853,male,18-29,democrat,Bernie Sanders,DE,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,the Associated Press,clinton,7.5,0,1,1
32695853,male,18-29,democrat,Bernie Sanders,DE,Trump not backing down from Fox debate boycott,the Associated Press,trump,11.7,1,-1,1
32695853,male,18-29,democrat,Bernie Sanders,DE,The Latest: Bible prominent in Final Cruz Pitches to Voters,the Associated Press,cruz,7.9,0,1,1
32695853,male,18-29,democrat,Bernie Sanders,DE,FACT CHECK: Audio refutes Trump's claim on China tariff,the Associated Press,trump,5.8,0,0,1
32695853,male,18-29,democrat,Bernie Sanders,DE,"Clinton Allies Forming Group to Protect, Register Voters",the Associated Press,clinton,14.2,1,1,1
34098234,male,18-29,democrat,Bernie Sanders,UT,Cruz Looks to Shore Up Support Among Iowa Evangelicals,the Associated Press,cruz,11.8,1,0,0
34098234,male,18-29,democrat,Bernie Sanders,UT,"Sanders tours Roosevelt site, says Bation can learn from FDR",the Associated Press,sanders,14.1,1,1,0
34098234,male,18-29,democrat,Bernie Sanders,UT,The Latest: Sanders says Trump campaign based on division,the Associated Press,sanders,8,0,0,0
34098234,male,18-29,democrat,Bernie Sanders,UT,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,the Associated Press,clinton,7.5,0,2,1
34098234,male,18-29,democrat,Bernie Sanders,UT,Trump not backing down from Fox debate boycott,the Associated Press,trump,11.7,1,-2,0
34098234,male,18-29,democrat,Bernie Sanders,UT,The Latest: Bible prominent in Final Cruz Pitches to Voters,the Associated Press,cruz,7.9,0,-1,1
34098234,male,18-29,democrat,Bernie Sanders,UT,FACT CHECK: Audio refutes Trump's claim on China tariff,the Associated Press,trump,5.8,0,0,-1
34098234,male,18-29,democrat,Bernie Sanders,UT,"Clinton Allies Forming Group to Protect, Register Voters",the Associated Press,clinton,14.2,1,0,1
29363385,male,18-29,democrat,Bernie Sanders,DE,Cruz Looks to Shore Up Support Among Iowa Evangelicals,the Associated Press,cruz,11.8,1,1,2
29363385,male,18-29,democrat,Bernie Sanders,DE,"Sanders tours Roosevelt site, says Bation can learn from FDR",the Associated Press,sanders,14.1,1,1,2
29363385,male,18-29,democrat,Bernie Sanders,DE,The Latest: Sanders says Trump campaign based on division,the Associated Press,sanders,8,0,2,2
29363385,male,18-29,democrat,Bernie Sanders,DE,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,the Associated Press,clinton,7.5,0,1,2
29363385,male,18-29,democrat,Bernie Sanders,DE,Trump not backing down from Fox debate boycott,the Associated Press,trump,11.7,1,0,2
29363385,male,18-29,democrat,Bernie Sanders,DE,The Latest: Bible prominent in Final Cruz Pitches to Voters,the Associated Press,cruz,7.9,0,0,2
29363385,male,18-29,democrat,Bernie Sanders,DE,FACT CHECK: Audio refutes Trump's claim on China tariff,the Associated Press,trump,5.8,0,1,2
29363385,male,18-29,democrat,Bernie Sanders,DE,"Clinton Allies Forming Group to Protect, Register Voters",the Associated Press,clinton,14.2,1,1,2
33435788,male,18-29,democrat,Bernie Sanders,DE,Cruz Looks to Shore Up Support Among Iowa Evangelicals,the Associated Press,cruz,11.8,1,0,1
33435788,male,18-29,democrat,Bernie Sanders,DE,"Sanders tours Roosevelt site, says Bation can learn from FDR",the Associated Press,sanders,14.1,1,1,1
33435788,male,18-29,democrat,Bernie Sanders,DE,The Latest: Sanders says Trump campaign based on division,the Associated Press,sanders,8,0,2,1
33435788,male,18-29,democrat,Bernie Sanders,DE,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,the Associated Press,clinton,7.5,0,0,1
33435788,male,18-29,democrat,Bernie Sanders,DE,Trump not backing down from Fox debate boycott,the Associated Press,trump,11.7,1,1,1
33435788,male,18-29,democrat,Bernie Sanders,DE,The Latest: Bible prominent in Final Cruz Pitches to Voters,the Associated Press,cruz,7.9,0,-1,1
33435788,male,18-29,democrat,Bernie Sanders,DE,FACT CHECK: Audio refutes Trump's claim on China tariff,the Associated Press,trump,5.8,0,0,1
33435788,male,18-29,democrat,Bernie Sanders,DE,"Clinton Allies Forming Group to Protect, Register Voters",the Associated Press,clinton,14.2,1,1,1
30941227,male,18-29,no_affiliation,Bernie Sanders,DE,Cruz Looks to Shore Up Support Among Iowa Evangelicals,the Associated Press,cruz,11.8,1,1,2
30941227,male,18-29,no_affiliation,Bernie Sanders,DE,"Sanders tours Roosevelt site, says Bation can learn from FDR",the Associated Press,sanders,14.1,1,1,2
30941227,male,18-29,no_affiliation,Bernie Sanders,DE,The Latest: Sanders says Trump campaign based on division,the Associated Press,sanders,8,0,1,2
30941227,male,18-29,no_affiliation,Bernie Sanders,DE,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,the Associated Press,clinton,7.5,0,2,2
30941227,male,18-29,no_affiliation,Bernie Sanders,DE,Trump not backing down from Fox debate boycott,the Associated Press,trump,11.7,1,1,2
30941227,male,18-29,no_affiliation,Bernie Sanders,DE,The Latest: Bible prominent in Final Cruz Pitches to Voters,the Associated Press,cruz,7.9,0,1,2
30941227,male,18-29,no_affiliation,Bernie Sanders,DE,FACT CHECK: Audio refutes Trump's claim on China tariff,the Associated Press,trump,5.8,0,0,1
30941227,male,18-29,no_affiliation,Bernie Sanders,DE,"Clinton Allies Forming Group to Protect, Register Voters",the Associated Press,clinton,14.2,1,1,2
